"","SiteName","data_type_id","Age","Age_BP","Age_type","pred","lwr","upr","rate_pred","rate_lwr","rate_upr","CI","model","removalID","removalIDlabel"
"4980",",
 ","ProxyRecord",-5719.525,7669.525,"BP",-10.1401488914292,-10.1901550391134,-10.0884660250066,4.69654151446447,4.36234333942374,5.04013065314952,"95%","Set4_thinned_5","_5","n=5"
"4981",",
 ","ProxyRecord",-5669.525,7619.525,"BP",-9.90302461091366,-9.95553209006863,-9.84908696330953,4.77699512807411,4.48477950049899,5.07965548032938,"95%","Set4_thinned_5","_5","n=5"
"4982",",
 ","ProxyRecord",-5619.525,7569.525,"BP",-9.66358611418712,-9.71939310115713,-9.60574482962691,4.79028282864435,4.56985221773499,5.01696224739499,"95%","Set4_thinned_5","_5","n=5"
"4983",",
 ","ProxyRecord",-5569.525,7519.525,"BP",-9.42447664325362,-9.48420046096287,-9.36378636223777,4.77122711794085,4.60791731001874,4.94407257546648,"95%","Set4_thinned_5","_5","n=5"
"4984",",
 ","ProxyRecord",-5519.525,7469.525,"BP",-9.18674994747729,-9.24627625111648,-9.12792587296727,4.7349718223574,4.58933822449767,4.89184619027341,"95%","Set4_thinned_5","_5","n=5"
"4985",",
 ","ProxyRecord",-5469.525,7419.525,"BP",-8.95126600610208,-9.00860411580517,-8.89447454881898,4.68151694189631,4.51849176825033,4.85359993066855,"95%","Set4_thinned_5","_5","n=5"
"4986",",
 ","ProxyRecord",-5419.525,7369.525,"BP",-8.71888479837194,-8.77269574728214,-8.66508920704789,4.61086247655448,4.42594026481907,4.80155899933017,"95%","Set4_thinned_5","_5","n=5"
"4987",",
 ","ProxyRecord",-5369.525,7319.525,"BP",-8.49046630353083,-8.54105165701889,-8.4400395253191,4.52300842633451,4.31542853263788,4.72680292103759,"95%","Set4_thinned_5","_5","n=5"
"4988",",
 ","ProxyRecord",-5319.525,7269.525,"BP",-8.26687050082273,-8.31503630576266,-8.21803323929074,4.41795479123384,4.19825780939674,4.62901211193592,"95%","Set4_thinned_5","_5","n=5"
"4989",",
 ","ProxyRecord",-5269.525,7219.525,"BP",-8.04895736949158,-8.09547434540495,-8.00202377085245,4.29570157125649,4.07194788629454,4.51281281397957,"95%","Set4_thinned_5","_5","n=5"
"4990",",
 ","ProxyRecord",-5219.525,7169.525,"BP",-7.83758688878135,-7.88355992767894,-7.79010674334888,4.15624876639835,3.93923488037902,4.37130031350091,"95%","Set4_thinned_5","_5","n=5"
"4991",",
 ","ProxyRecord",-5169.525,7119.525,"BP",-7.63361903793599,-7.68030489288624,-7.58587665790891,3.99959637666147,3.79672381496977,4.198804934507,"95%","Set4_thinned_5","_5","n=5"
"4992",",
 ","ProxyRecord",-5119.525,7069.525,"BP",-7.43791379619947,-7.48610286912592,-7.38806198497338,3.82574440204518,3.64449140557465,4.00677178427108,"95%","Set4_thinned_5","_5","n=5"
"4993",",
 ","ProxyRecord",-5069.525,7019.525,"BP",-7.25133114281575,-7.30120943692094,-7.19992266647459,3.63469284254878,3.46284511619538,3.81214764153144,"95%","Set4_thinned_5","_5","n=5"
"4994",",
 ","ProxyRecord",-5019.525,6969.525,"BP",-7.07471326287715,-7.12598276017081,-7.0222037382879,3.42874302693101,3.23353969334223,3.62212487402996,"95%","Set4_thinned_5","_5","n=5"
"4995",",
 ","ProxyRecord",-4969.525,6919.525,"BP",-6.90841513056344,-6.96105756027799,-6.85514482108133,3.22387377718323,2.98432964201463,3.44345268286557,"95%","Set4_thinned_5","_5","n=5"
"4996",",
 ","ProxyRecord",-4919.525,6869.525,"BP",-6.75225681691763,-6.80677060416849,-6.69852876456097,3.02315028021531,2.74826936004668,3.27472889360979,"95%","Set4_thinned_5","_5","n=5"
"4997",",
 ","ProxyRecord",-4869.525,6819.525,"BP",-6.6060310343007,-6.66302642578061,-6.55107047054306,2.82657253602764,2.52700463286156,3.10315938684182,"95%","Set4_thinned_5","_5","n=5"
"4998",",
 ","ProxyRecord",-4819.525,6769.525,"BP",-6.4695304950736,-6.53268749768149,-6.40803415047765,2.6341405446219,2.317505477541,2.92964349990383,"95%","Set4_thinned_5","_5","n=5"
"4999",",
 ","ProxyRecord",-4769.525,6719.525,"BP",-6.34254791159728,-6.41428085617702,-6.2734568579612,2.44585430599648,2.12565881029527,2.74676177876645,"95%","Set4_thinned_5","_5","n=5"
"5000",",
 ","ProxyRecord",-4719.525,6669.525,"BP",-6.2248759962327,-6.30508695514228,-6.14723353407656,2.26171382015229,1.94498800572024,2.5562594251731,"95%","Set4_thinned_5","_5","n=5"
"5001",",
 ","ProxyRecord",-4669.525,6619.525,"BP",-6.11630746134082,-6.20690317676598,-6.0295728874775,2.0817190870877,1.78503649357708,2.35307744690233,"95%","Set4_thinned_5","_5","n=5"
"5002",",
 ","ProxyRecord",-4619.525,6569.525,"BP",-6.01663501928259,-6.1191228339224,-5.92028781562124,1.90587010680597,1.64161493488184,2.14722360526901,"95%","Set4_thinned_5","_5","n=5"
"5003",",
 ","ProxyRecord",-4569.525,6519.525,"BP",-5.92565138241897,-6.03704019773037,-5.8206386436274,1.7341668793043,1.51762890654184,1.93494778050367,"95%","Set4_thinned_5","_5","n=5"
"5004",",
 ","ProxyRecord",-4519.525,6469.525,"BP",-5.84314926311092,-5.96318738406017,-5.73046309875463,1.56660940458328,1.39803082907668,1.72238378088602,"95%","Set4_thinned_5","_5","n=5"
"5005",",
 ","ProxyRecord",-4469.525,6419.525,"BP",-5.76892137371939,-5.89366562097966,-5.65250828836141,1.40319768264334,1.27256792194201,1.52741237390701,"95%","Set4_thinned_5","_5","n=5"
"5006",",
 ","ProxyRecord",-4419.525,6369.525,"BP",-5.70264632520743,-5.82718530524497,-5.58815713632582,1.25376620400691,1.11127141025411,1.3972259532423,"95%","Set4_thinned_5","_5","n=5"
"5007",",
 ","ProxyRecord",-4369.525,6319.525,"BP",-5.6428095057135,-5.76454772436983,-5.53058243619203,1.14716263833275,0.962215806686703,1.3253097048577,"95%","Set4_thinned_5","_5","n=5"
"5008",",
 ","ProxyRecord",-4319.525,6269.525,"BP",-5.58718534912825,-5.70277749181747,-5.482527860713,1.08525968765999,0.85226508294066,1.30754223608569,"95%","Set4_thinned_5","_5","n=5"
"5009",",
 ","ProxyRecord",-4269.525,6219.525,"BP",-5.53353882470168,-5.63913022914218,-5.43475375423795,1.06805735198508,0.798179511316555,1.3319706272564,"95%","Set4_thinned_5","_5","n=5"
"5010",",
 ","ProxyRecord",-4219.525,6169.525,"BP",-5.47963490168382,-5.57557598063501,-5.38789285472785,1.09555563131126,0.796150891377982,1.39043932127211,"95%","Set4_thinned_5","_5","n=5"
"5011",",
 ","ProxyRecord",-4169.525,6119.525,"BP",-5.42323854932467,-5.50922099191023,-5.33977574669911,1.1677545256368,0.862634662134903,1.47689560286384,"95%","Set4_thinned_5","_5","n=5"
"5012",",
 ","ProxyRecord",-4119.525,6069.525,"BP",-5.36211473687426,-5.43903068700267,-5.28779878645779,1.28465403496234,0.978100902361075,1.60165751391915,"95%","Set4_thinned_5","_5","n=5"
"5013",",
 ","ProxyRecord",-4069.525,6019.525,"BP",-5.29402843358259,-5.36432342821706,-5.22535537890561,1.44625415928759,1.15105813291263,1.75773364199223,"95%","Set4_thinned_5","_5","n=5"
"5014",",
 ","ProxyRecord",-4019.525,5969.525,"BP",-5.2167446086997,-5.28053571401408,-5.15357137827057,1.65255489861128,1.38267260201323,1.94118630340119,"95%","Set4_thinned_5","_5","n=5"
"5015",",
 ","ProxyRecord",-3969.525,5919.525,"BP",-5.12802823147558,-5.19017344036896,-5.06679298419327,1.90355625293519,1.66578428395206,2.17071675953943,"95%","Set4_thinned_5","_5","n=5"
"5016",",
 ","ProxyRecord",-3919.525,5869.525,"BP",-5.02564427116027,-5.0837390485463,-4.96340051797252,2.19925822225879,1.99133628092808,2.42471720683874,"95%","Set4_thinned_5","_5","n=5"
"5017",",
 ","ProxyRecord",-3869.525,5819.525,"BP",-4.90735769700377,-4.96361426211435,-4.84559910828172,2.53966080658278,2.34732822278752,2.73781476277329,"95%","Set4_thinned_5","_5","n=5"
"5018",",
 ","ProxyRecord",-3819.525,5769.525,"BP",-4.77170708533253,-4.82555448190912,-4.71163012404064,2.87476166234191,2.66654028069402,3.07647334489574,"95%","Set4_thinned_5","_5","n=5"
"5019",",
 ","ProxyRecord",-3769.525,5719.525,"BP",-4.62106901611227,-4.67243116763119,-4.5632273817731,3.13886844925835,2.90312249132029,3.37066547761393,"95%","Set4_thinned_5","_5","n=5"
"5020",",
 ","ProxyRecord",-3719.525,5669.525,"BP",-4.45900808014957,-4.50905648280259,-4.40245358966216,3.3316763320387,3.07544015907276,3.59351275865805,"95%","Set4_thinned_5","_5","n=5"
"5021",",
 ","ProxyRecord",-3669.525,5619.525,"BP",-4.28908922265125,-4.34122075672614,-4.23502991614424,3.45318531068315,3.18038153421862,3.7323463974106,"95%","Set4_thinned_5","_5","n=5"
"5022",",
 ","ProxyRecord",-3619.525,5569.525,"BP",-4.11487738882413,-4.17107809879106,-4.05816924881272,3.50339538519138,3.22138484630798,3.79194419503198,"95%","Set4_thinned_5","_5","n=5"
"5023",",
 ","ProxyRecord",-3569.525,5519.525,"BP",-3.93993752387503,-4.00545762571121,-3.8770278170835,3.48230655556269,3.20116963210199,3.77755234570251,"95%","Set4_thinned_5","_5","n=5"
"5024",",
 ","ProxyRecord",-3519.525,5469.525,"BP",-3.76783457301078,-3.84154202329108,-3.69620417660906,3.38991882179768,3.12009310815375,3.66756105831042,"95%","Set4_thinned_5","_5","n=5"
"5025",",
 ","ProxyRecord",-3469.525,5419.525,"BP",-3.60213348143818,-3.68408864054153,-3.52254482238526,3.22623218389591,2.9747550801817,3.48308759388648,"95%","Set4_thinned_5","_5","n=5"
"5026",",
 ","ProxyRecord",-3419.525,5369.525,"BP",-3.44639919436406,-3.53560314659041,-3.36143765878282,2.99124664185846,2.76975622028135,3.21556430249133,"95%","Set4_thinned_5","_5","n=5"
"5027",",
 ","ProxyRecord",-3369.525,5319.525,"BP",-3.30419665699524,-3.40193877258622,-3.20934011733295,2.68496219568399,2.50169628305301,2.8741375229675,"95%","Set4_thinned_5","_5","n=5"
"5028",",
 ","ProxyRecord",-3319.525,5269.525,"BP",-3.17909081453853,-3.28154478045017,-3.08017187190249,2.30737884537384,2.15706550535755,2.4595264492642,"95%","Set4_thinned_5","_5","n=5"
"5029",",
 ","ProxyRecord",-3269.525,5219.525,"BP",-3.07464188643881,-3.17895407357419,-2.97370373541903,1.86027197579472,1.71843982948841,2.00515081974605,"95%","Set4_thinned_5","_5","n=5"
"5030",",
 ","ProxyRecord",-3219.525,5169.525,"BP",-2.99264360815188,-3.09570164371043,-2.89162346148384,1.43062954707825,1.25886310366261,1.60783776951003,"95%","Set4_thinned_5","_5","n=5"
"5031",",
 ","ProxyRecord",-3169.525,5119.525,"BP",-2.93048320798602,-3.02994871962528,-2.83375747541154,1.06675685095193,0.857904931134098,1.27576856472674,"95%","Set4_thinned_5","_5","n=5"
"5032",",
 ","ProxyRecord",-3119.525,5069.525,"BP",-2.8848721993117,-2.97834013312538,-2.79376326691399,0.768653887416703,0.513532801322036,1.01652230206183,"95%","Set4_thinned_5","_5","n=5"
"5033",",
 ","ProxyRecord",-3069.525,5019.525,"BP",-2.8525220954994,-2.93691548027106,-2.76811057869021,0.536320656471131,0.25551604748218,0.81334128876132,"95%","Set4_thinned_5","_5","n=5"
"5034",",
 ","ProxyRecord",-3019.525,4969.525,"BP",-2.83014440991959,-2.90813347694613,-2.75120206586686,0.369757158116692,0.0776043227715278,0.6633828971206,"95%","Set4_thinned_5","_5","n=5"
"5035",",
 ","ProxyRecord",-2969.525,4919.525,"BP",-2.81445065594275,-2.88817752384076,-2.7394417907536,0.268963392352857,-0.0241201975844135,0.569316010544617,"95%","Set4_thinned_5","_5","n=5"
"5036",",
 ","ProxyRecord",-2919.525,4869.525,"BP",-2.80215234693934,-2.87327872809164,-2.72975299495189,0.233939359179276,-0.0528820140816486,0.524562436527593,"95%","Set4_thinned_5","_5","n=5"
"5037",",
 ","ProxyRecord",-2869.525,4819.525,"BP",-2.78996099627984,-2.86011220833664,-2.71709792370634,0.264685058596968,-0.00756698432228573,0.545508433840274,"95%","Set4_thinned_5","_5","n=5"
"5038",",
 ","ProxyRecord",-2819.525,4769.525,"BP",-2.77458811733473,-2.84641022777785,-2.69990268806488,0.361200490604108,0.10503056554641,0.624411527516755,"95%","Set4_thinned_5","_5","n=5"
"5039",",
 ","ProxyRecord",-2769.525,4719.525,"BP",-2.75274522347447,-2.82639279666843,-2.67662691220693,0.523485655202238,0.290910699971066,0.75237041338382,"95%","Set4_thinned_5","_5","n=5"
"5040",",
 ","ProxyRecord",-2719.525,4669.525,"BP",-2.72114382806954,-2.79399619941702,-2.64532474154022,0.751540552390849,0.527110746274755,0.973453827696834,"95%","Set4_thinned_5","_5","n=5"
"5041",",
 ","ProxyRecord",-2669.525,4619.525,"BP",-2.67655358495718,-2.74908007419066,-2.59992942529591,1.03647301737643,0.792947053802985,1.28349675217725,"95%","Set4_thinned_5","_5","n=5"
"5042",",
 ","ProxyRecord",-2619.525,4569.525,"BP",-2.61810579341457,-2.69216229927683,-2.54285695766701,1.29318419711621,1.01292397452717,1.57600589185561,"95%","Set4_thinned_5","_5","n=5"
"5043",",
 ","ProxyRecord",-2569.525,4519.525,"BP",-2.5480596202248,-2.62109756245636,-2.47261213990027,1.50040828326288,1.18895460445044,1.82337665811041,"95%","Set4_thinned_5","_5","n=5"
"5044",",
 ","ProxyRecord",-2519.525,4469.525,"BP",-2.46888942006754,-2.54478772837796,-2.39211144404428,1.65814527581631,1.32290607185197,2.00542604375815,"95%","Set4_thinned_5","_5","n=5"
"5045",",
 ","ProxyRecord",-2469.525,4419.525,"BP",-2.38306954762244,-2.46123876754081,-2.30030024551596,1.76639517477653,1.4231709413406,2.12512589419301,"95%","Set4_thinned_5","_5","n=5"
"5046",",
 ","ProxyRecord",-2419.525,4369.525,"BP",-2.29307435756916,-2.37843001009206,-2.20256004634324,1.82515798014297,1.48496471685488,2.18775142642819,"95%","Set4_thinned_5","_5","n=5"
"5047",",
 ","ProxyRecord",-2369.525,4319.525,"BP",-2.20137820458737,-2.29845900487964,-2.10213671779082,1.83443369191673,1.51604874108114,2.18266786615983,"95%","Set4_thinned_5","_5","n=5"
"5048",",
 ","ProxyRecord",-2319.525,4269.525,"BP",-2.11045544335673,-2.21573385427723,-1.9983267412831,1.79422231009705,1.49913453156365,2.10487712412204,"95%","Set4_thinned_5","_5","n=5"
"5049",",
 ","ProxyRecord",-2269.525,4219.525,"BP",-2.02278042855691,-2.13653403968383,-1.90147492464678,1.70452383468414,1.44762050137607,1.96916472246233,"95%","Set4_thinned_5","_5","n=5"
"5050",",
 ","ProxyRecord",-2219.525,4169.525,"BP",-1.94082751486756,-2.06210463397042,-1.81423671991862,1.56533826567815,1.34298877175516,1.79764438799546,"95%","Set4_thinned_5","_5","n=5"
"5051",",
 ","ProxyRecord",-2169.525,4119.525,"BP",-1.86707105696835,-1.99000030011875,-1.73890311238964,1.37666560307885,1.1732204951236,1.59001244748908,"95%","Set4_thinned_5","_5","n=5"
"5052",",
 ","ProxyRecord",-2119.525,4069.525,"BP",-1.80398540953895,-1.92254578424796,-1.67700465436019,1.13850584688589,0.905046640028192,1.37363715102069,"95%","Set4_thinned_5","_5","n=5"
"5053",",
 ","ProxyRecord",-2069.525,4019.525,"BP",-1.75387521358941,-1.86768832310676,-1.6304301860125,0.867163596849967,0.53376627126487,1.18621918743047,"95%","Set4_thinned_5","_5","n=5"
"5054",",
 ","ProxyRecord",-2019.525,3969.525,"BP",-1.71673887317962,-1.82356546520794,-1.60086496123467,0.623966348743821,0.220615862194095,1.02490429080145,"95%","Set4_thinned_5","_5","n=5"
"5055",",
 ","ProxyRecord",-1969.525,3919.525,"BP",-1.69091162640978,-1.78854350068891,-1.58469468747193,0.414799851252466,-0.0670887654774778,0.880346960327932,"95%","Set4_thinned_5","_5","n=5"
"5056",",
 ","ProxyRecord",-1919.525,3869.525,"BP",-1.67469193574914,-1.76987243061807,-1.5760920700513,0.239664104375698,-0.292628966494783,0.746533051443895,"95%","Set4_thinned_5","_5","n=5"
"5057",",
 ","ProxyRecord",-1869.525,3819.525,"BP",-1.66637826366698,-1.76394239200112,-1.5661642093744,0.098559108113476,-0.469189446667203,0.633067049732129,"95%","Set4_thinned_5","_5","n=5"
"5058",",
 ","ProxyRecord",-1819.525,3769.525,"BP",-1.66426907263255,-1.76974171537591,-1.56179932647237,-0.00851513753409977,-0.582002354740987,0.538939547450864,"95%","Set4_thinned_5","_5","n=5"
"5059",",
 ","ProxyRecord",-1769.525,3719.525,"BP",-1.66666282511513,-1.78258123991609,-1.55528618282753,-0.0815586325664978,-0.641668424341011,0.451051164581961,"95%","Set4_thinned_5","_5","n=5"
"5060",",
 ","ProxyRecord",-1719.525,3669.525,"BP",-1.67185798358397,-1.80431330259272,-1.54386709046282,-0.1205713769846,-0.655309949059601,0.389028780372852,"95%","Set4_thinned_5","_5","n=5"
"5061",",
 ","ProxyRecord",-1669.525,3619.525,"BP",-1.67815301050834,-1.82807080793627,-1.53444298408786,-0.125553370787715,-0.596560731780042,0.347871549120445,"95%","Set4_thinned_5","_5","n=5"
"5062",",
 ","ProxyRecord",-1619.525,3569.525,"BP",-1.6838463683575,-1.85095478201488,-1.52321001506485,-0.0965046139763245,-0.519221779714164,0.308495571841509,"95%","Set4_thinned_5","_5","n=5"
"5063",",
 ","ProxyRecord",-1569.525,3519.525,"BP",-1.68723651960073,-1.86607815817622,-1.51437349660633,-0.0334251065501849,-0.387373089923785,0.299980090850342,"95%","Set4_thinned_5","_5","n=5"
"5064",",
 ","ProxyRecord",-1519.525,3469.525,"BP",-1.68662192670727,-1.87235347947419,-1.51036945558942,0.0636851514907839,-0.251989136468783,0.369155455140813,"95%","Set4_thinned_5","_5","n=5"
"5065",",
 ","ProxyRecord",-1469.525,3419.525,"BP",-1.68053968166735,-1.8665784515998,-1.4993404099046,0.17811348928907,-0.162844974575787,0.511923191742436,"95%","Set4_thinned_5","_5","n=5"
"5066",",
 ","ProxyRecord",-1419.525,3369.525,"BP",-1.66900083755907,-1.85295505266243,-1.48696391802421,0.281524254645798,-0.115838701676576,0.67801796564974,"95%","Set4_thinned_5","_5","n=5"
"5067",",
 ","ProxyRecord",-1369.525,3319.525,"BP",-1.65257862850379,-1.83453200528032,-1.47317054109836,0.373448087168255,-0.0926849627748399,0.824972240844738,"95%","Set4_thinned_5","_5","n=5"
"5068",",
 ","ProxyRecord",-1319.525,3269.525,"BP",-1.63184740114323,-1.80613544314213,-1.45597423087751,0.453884986857402,-0.0517082650555894,0.94412794709358,"95%","Set4_thinned_5","_5","n=5"
"5069",",
 ","ProxyRecord",-1269.525,3219.525,"BP",-1.60738150211908,-1.77960572296847,-1.43500887233277,0.522834953711975,-0.0113232287661035,1.05596700848693,"95%","Set4_thinned_5","_5","n=5"
"5070",",
 ","ProxyRecord",-1219.525,3169.525,"BP",-1.57975527807304,-1.75276930042221,-1.41350563061076,0.580297987732688,0.0361468012841166,1.12518546114254,"95%","Set4_thinned_5","_5","n=5"
"5071",",
 ","ProxyRecord",-1169.525,3119.525,"BP",-1.54954307564681,-1.72173107071107,-1.38500750658861,0.626274088919601,0.105484835013599,1.16326912038637,"95%","Set4_thinned_5","_5","n=5"
"5072",",
 ","ProxyRecord",-1119.525,3069.525,"BP",-1.51731924148209,-1.69102970535113,-1.35279866068993,0.660763257272795,0.160166150468915,1.16541851472338,"95%","Set4_thinned_5","_5","n=5"
"5073",",
 ","ProxyRecord",-1069.525,3019.525,"BP",-1.48365812222057,-1.65793345827079,-1.31708088374141,0.683765492791314,0.226427788098002,1.13731401374967,"95%","Set4_thinned_5","_5","n=5"
"5074",",
 ","ProxyRecord",-1019.525,2969.525,"BP",-1.44913406450395,-1.6325719464231,-1.27858101725909,0.69528079547642,0.293496498993388,1.09313029432545,"95%","Set4_thinned_5","_5","n=5"
"5075",",
 ","ProxyRecord",-969.525,2919.525,"BP",-1.41432141497393,-1.59489625981422,-1.24354879245024,0.695309165327547,0.347179449910584,1.03513352446343,"95%","Set4_thinned_5","_5","n=5"
"5076",",
 ","ProxyRecord",-919.524999999999,2869.525,"BP",-1.37979444317474,-1.55405310641309,-1.21377341389836,0.683903474997972,0.345564458365874,1.02185610180478,"95%","Set4_thinned_5","_5","n=5"
"5077",",
 ","ProxyRecord",-869.524999999999,2819.525,"BP",-1.34598633205323,-1.51343326040648,-1.18893926595719,0.668696595407333,0.291483515186731,1.04459367865696,"95%","Set4_thinned_5","_5","n=5"
"5078",",
 ","ProxyRecord",-819.525,2769.525,"BP",-1.31289725412813,-1.46698685426906,-1.16902645374143,0.655142147141481,0.212468176192012,1.10491798134695,"95%","Set4_thinned_5","_5","n=5"
"5079",",
 ","ProxyRecord",-769.525,2719.525,"BP",-1.2804445878332,-1.41851219025332,-1.14757252127047,0.643240130200559,0.150237202735326,1.15533824396511,"95%","Set4_thinned_5","_5","n=5"
"5080",",
 ","ProxyRecord",-719.525,2669.525,"BP",-1.24854571160221,-1.36803640983922,-1.12766137611576,0.632990544584371,0.110303275675482,1.18905854776604,"95%","Set4_thinned_5","_5","n=5"
"5081",",
 ","ProxyRecord",-669.524999999999,2619.525,"BP",-1.21711800386892,-1.32806540268288,-1.10674953400629,0.624393390292459,0.0930644596161905,1.19822135689864,"95%","Set4_thinned_5","_5","n=5"
"5082",",
 ","ProxyRecord",-619.524999999999,2569.525,"BP",-1.18607884306709,-1.28853492178622,-1.08617379026614,0.617448667325685,0.0662193927470614,1.19718743805609,"95%","Set4_thinned_5","_5","n=5"
"5083",",
 ","ProxyRecord",-569.525,2519.525,"BP",-1.15534560763049,-1.25834186954792,-1.05275447197571,0.612156375683332,0.0770165965345879,1.17224187987104,"95%","Set4_thinned_5","_5","n=5"
